       x               Bx            y              By             z           Bz       gamma          ID
  1.00698002E-02 -1.07627163E-02  6.42579453E-03 -8.63584229E-05  0.00000000E+00  5.67190624E-01  1.21430518E+00  2.59410000E+04
 -1.71689579E-02  2.10166073E-03 -1.35220471E-02 -3.22905388E-03  0.00000000E+00  5.45074445E-01  1.19277826E+00  2.59420000E+04
 -6.88029465E-05  1.74436327E-03  1.92042499E-02  3.63304550E-03  0.00000000E+00  5.67024998E-01  1.21404791E+00  2.59430000E+04
  1.68243089E-02  9.66414935E-03  1.57002991E-02 -1.08413406E-02  0.00000000E+00  5.53609368E-01  1.20098505E+00  2.59440000E+04
  1.27684210E-02  1.56399523E-03  1.62356314E-02  4.22383489E-03  0.00000000E+00  5.54041636E-01  1.20123471E+00  2.59450000E+04
 -9.95353744E-03  8.26571908E-05  1.12121633E-02  3.25003523E-03  0.00000000E+00  5.61404754E-01  1.20840814E+00  2.59460000E+04
 -3.25907148E-03  6.15089262E-03 -9.17410857E-03  1.05642507E-02  0.00000000E+00  5.33629160E-01  1.18254997E+00  2.59470000E+04
 -6.13679320E-03 -6.42885683E-03 -1.20734553E-02 -8.78727484E-03  0.00000000E+00  5.40288267E-01  1.18848187E+00  2.59480000E+04
  1.21972550E-02 -1.01461309E-02 -4.73619338E-03  1.92430530E-03  0.00000000E+00  5.64279311E-01  1.21135863E+00  2.59490000E+04
  1.86857247E-03  7.81265388E-03  1.25427272E-02 -4.52277753E-03  0.00000000E+00  5.53839785E-01  1.20109397E+00  2.59500000E+04
  1.88914924E-02  6.32435734E-03 -7.86260348E-03  1.36669429E-03  0.00000000E+00  5.50424003E-01  1.19780533E+00  2.59510000E+04
 -1.50730454E-02  4.96861178E-04  2.05775366E-03 -8.61349775E-03  0.00000000E+00  5.45005412E-01  1.19276497E+00  2.59520000E+04
  1.69359665E-02  9.80930039E-03 -1.33145968E-02  6.42313619E-03  0.00000000E+00  5.47883251E-01  1.19549638E+00  2.59530000E+04
  1.29662223E-02  7.24961463E-03 -5.56319159E-03 -2.31164268E-03  0.00000000E+00  5.65729740E-01  1.21277447E+00  2.59540000E+04
 -3.90270786E-03 -7.18329715E-03  1.38765935E-02  9.76604338E-03  0.00000000E+00  5.61677447E-01  1.20879889E+00  2.59550000E+04
 -3.80255453E-03 -3.48543176E-03 -7.38831262E-03 -6.86865436E-03  0.00000000E+00  5.54904277E-01  1.20209856E+00  2.59560000E+04
  8.74861992E-03 -6.46949510E-03  7.92448602E-03  1.11424409E-02  0.00000000E+00  5.65162181E-01  1.21229872E+00  2.59570000E+04
 -5.87701296E-03  1.12216931E-02 -6.40982841E-04 -2.14637956E-03  0.00000000E+00  5.65997166E-01  1.21310932E+00  2.59580000E+04
 -1.50755398E-02 -8.22820666E-03  1.81127144E-02  8.48011650E-03  0.00000000E+00  5.46148614E-01  1.19388022E+00  2.59590000E+04
 -7.94966963E-05  7.51071556E-03 -3.37644992E-03 -1.51706497E-03  0.00000000E+00  5.63238371E-01  1.21027436E+00  2.59600000E+04
  8.78009207E-04  2.48679065E-03 -6.98748788E-03  2.87564343E-03  0.00000000E+00  5.56274769E-01  1.20338431E+00  2.59610000E+04
 -1.38567035E-02 -1.57047838E-03 -1.91798858E-03  1.08426102E-02  0.00000000E+00  5.45196261E-01  1.19298025E+00  2.59620000E+04
  6.29155858E-03  4.51420874E-03 -1.48574801E-02  1.97327415E-04  0.00000000E+00  5.36076754E-01  1.18461355E+00  2.59630000E+04
  4.54751595E-03 -9.65213618E-04 -1.68429056E-02 -9.73996542E-03  0.00000000E+00  5.40813854E-01  1.18893997E+00  2.59640000E+04
 -5.26714699E-03 -3.37269999E-03  1.95647750E-02 -7.35330845E-03  0.00000000E+00  5.65201062E-01  1.21224829E+00  2.59650000E+04
 -6.45137738E-03 -3.83162502E-03 -1.55196378E-02 -8.09929369E-03  0.00000000E+00  5.27177994E-01  1.17687537E+00  2.59660000E+04
  6.86862853E-03  9.03721122E-03 -1.75924056E-03  9.44463228E-03  0.00000000E+00  5.66017098E-01  1.21316548E+00  2.59670000E+04
 -5.82579584E-03 -6.70546445E-04  1.72270908E-02  9.58859389E-03  0.00000000E+00  5.37437027E-01  1.18588919E+00  2.59680000E+04
  1.87221385E-02  7.63174975E-03 -1.17195703E-02 -7.17183696E-03  0.00000000E+00  5.30252937E-01  1.17955851E+00  2.59690000E+04
  1.84218067E-02 -2.48814730E-03 -1.01334476E-02 -1.00059007E-02  0.00000000E+00  5.30148891E-01  1.17946522E+00  2.59700000E+04
 -1.31790099E-02  3.01216349E-03 -5.17619478E-03 -7.76784885E-03  0.00000000E+00  5.38185629E-01  1.18654202E+00  2.59710000E+04
 -1.47049174E-02 -9.94562725E-03 -5.99703767E-03  4.27936870E-03  0.00000000E+00  5.65223536E-01  1.21231705E+00  2.59720000E+04
  5.95920071E-03 -1.02770494E-02 -1.58978159E-02 -1.61296390E-04  0.00000000E+00  5.43517461E-01  1.19141950E+00  2.59730000E+04
  1.29519361E-02  9.21238997E-03 -1.55861418E-02  3.32596881E-03  0.00000000E+00  5.49341796E-01  1.19683030E+00  2.59740000E+04
 -1.15288411E-02  1.58388642E-03  1.30317068E-02 -6.17737380E-03  0.00000000E+00  5.58724506E-01  1.20579437E+00  2.59750000E+04
  1.11405519E-02  7.80226056E-04  1.46492418E-03  3.13763084E-03  0.00000000E+00  5.63289580E-01  1.21028272E+00  2.59760000E+04
 -6.27049057E-03  9.85507352E-03  7.03393012E-03 -2.92811803E-03  0.00000000E+00  5.49052363E-01  1.19656626E+00  2.59770000E+04
 -7.25608456E-04  1.38250593E-03 -1.09269055E-02 -7.71560317E-03  0.00000000E+00  5.40571394E-01  1.18869085E+00  2.59780000E+04
 -7.58933215E-03  9.13644193E-03 -7.60440730E-03  8.00615056E-03  0.00000000E+00  5.50436117E-01  1.19790764E+00  2.59790000E+04
 -5.38582980E-04 -3.95231162E-04  1.94879392E-02 -6.23894147E-03  0.00000000E+00  5.35955539E-01  1.18452106E+00  2.59800000E+04
  9.13638056E-03 -8.19504187E-03  1.34999786E-02 -5.69238419E-03  0.00000000E+00  5.33338592E-01  1.18225250E+00  2.59810000E+04
 -5.72158838E-03  1.37501801E-03  1.63943124E-02  1.10184652E-05  0.00000000E+00  5.38054259E-01  1.18636757E+00  2.59820000E+04
 -1.58987946E-02 -1.52555887E-03  4.94577940E-03 -8.53438632E-03  0.00000000E+00  5.45254924E-01  1.19299647E+00  2.59830000E+04
 -1.61048656E-02 -1.02691499E-02 -1.18210175E-02 -2.67898610E-03  0.00000000E+00  5.62974494E-01  1.21005879E+00  2.59840000E+04
  5.94971417E-03  6.65603163E-03  1.36554739E-02 -1.01133062E-03  0.00000000E+00  5.59487690E-01  1.20654723E+00  2.59850000E+04
  1.58695098E-02  5.16190557E-03  1.15225052E-02  5.04977813E-03  0.00000000E+00  5.67934116E-01  1.21500432E+00  2.59860000E+04
  1.06869692E-02 -2.73948638E-03 -2.20038745E-03  9.98169508E-03  0.00000000E+00  5.35170385E-01  1.18387928E+00  2.59870000E+04
 -2.94276754E-03 -4.14419503E-03 -4.95431484E-03  4.46636833E-03  0.00000000E+00  5.51437359E-01  1.19876184E+00  2.59880000E+04
  1.04847278E-02  2.60843669E-03 -1.63433402E-02  9.23259328E-03  0.00000000E+00  5.48468881E-01  1.19600640E+00  2.59890000E+04
 -7.10791254E-03 -5.66260355E-03 -1.32474690E-02 -3.54301934E-04  0.00000000E+00  5.39631435E-01  1.18781457E+00  2.59900000E+04
 -1.44478808E-02 -4.85964613E-03  1.37325357E-02  7.34454067E-03  0.00000000E+00  5.60220512E-01  1.20729686E+00  2.59910000E+04
  6.28217029E-03 -4.85888954E-03 -1.12230655E-02 -8.14926379E-03  0.00000000E+00  5.26403108E-01  1.17621848E+00  2.59920000E+04
 -1.78350625E-02  9.65506605E-03 -6.27557709E-03  6.80953507E-03  0.00000000E+00  5.36168953E-01  1.18479482E+00  2.59930000E+04
  1.54725384E-03 -5.83679682E-03  1.69432443E-02 -1.01703587E-02  0.00000000E+00  5.47082248E-01  1.19474781E+00  2.59940000E+04
 -1.41133641E-02  4.29453980E-03  2.78980687E-03 -2.60867178E-04  0.00000000E+00  5.66953297E-01  1.21397720E+00  2.59950000E+04
  1.16358160E-02  2.27305046E-03  1.80251530E-02  3.89451962E-03  0.00000000E+00  5.41839236E-01  1.18981039E+00  2.59960000E+04
 -4.66077241E-03 -6.40469543E-03  1.00941127E-02  4.12684697E-03  0.00000000E+00  5.61176193E-01  1.20822370E+00  2.59970000E+04
 -1.59570366E-02  4.72873257E-03 -1.40025764E-02 -8.30221689E-03  0.00000000E+00  5.63789489E-01  1.21085420E+00  2.59980000E+04
 -1.76664211E-03 -7.32549807E-03  1.97896472E-02  2.34638618E-03  0.00000000E+00  5.49114068E-01  1.19658445E+00  2.59990000E+04
 -1.91131703E-02  5.41624101E-03  1.89388299E-02  2.79704448E-03  0.00000000E+00  5.30763435E-01  1.17994366E+00  2.60000000E+04
 -6.84089905E-03  7.43678431E-03  8.33112263E-03 -5.40474180E-03  0.00000000E+00  5.66186587E-01  1.21325971E+00  2.60010000E+04
 -1.21525762E-03 -1.58542330E-03 -1.07908231E-03 -8.86947799E-03  0.00000000E+00  5.59136634E-01  1.20623397E+00  2.60020000E+04
  1.52058895E-02  6.11174773E-03  8.89487793E-03  3.27274707E-03  0.00000000E+00  5.34277223E-01  1.18303869E+00  2.60030000E+04
 -1.75131527E-02 -2.82532693E-03  9.36266898E-03  7.19393642E-03  0.00000000E+00  5.39668557E-01  1.18787122E+00  2.60040000E+04
 -3.38695485E-03  8.93402303E-03 -1.10578402E-02  5.51285266E-04  0.00000000E+00  5.31440038E-01  1.18056978E+00  2.60050000E+04
 -1.25148843E-02 -8.84023899E-04  1.23162406E-03 -2.48764688E-03  0.00000000E+00  5.31048089E-01  1.18016719E+00  2.60060000E+04
 -1.03240337E-02 -9.04930492E-03 -1.60612076E-02  2.81599279E-03  0.00000000E+00  5.37983968E-01  1.18637783E+00  2.60070000E+04
 -5.07734020E-03  1.97794031E-03 -1.01826835E-02  8.86225084E-03  0.00000000E+00  5.34402771E-01  1.18317826E+00  2.60080000E+04
 -6.24326516E-03  5.36347194E-03  1.25634588E-02  2.49474895E-03  0.00000000E+00  5.41163556E-01  1.18920692E+00  2.60090000E+04
 -9.25143982E-04 -4.19168709E-03 -3.71132782E-03 -3.12891840E-03  0.00000000E+00  5.29717432E-01  1.17902553E+00  2.60100000E+04
 -1.73587714E-02  7.98966399E-03 -9.45445474E-03 -7.69797003E-03  0.00000000E+00  5.67184941E-01  1.21430590E+00  2.60110000E+04
  3.34446921E-03  4.90876086E-03 -1.88900265E-02 -7.41619945E-04  0.00000000E+00  5.56973635E-01  1.20407168E+00  2.60120000E+04
  9.04633411E-03 -5.43632497E-03 -5.30045259E-03 -5.17281789E-04  0.00000000E+00  5.57729445E-01  1.20481224E+00  2.60130000E+04
 -3.37095849E-03 -8.68928297E-03 -1.43880255E-02  7.38318222E-03  0.00000000E+00  5.59386881E-01  1.20652255E+00  2.60140000E+04
  1.51812939E-02 -3.16946978E-03  1.91430314E-02  3.50143414E-03  0.00000000E+00  5.66565178E-01  1.21358723E+00  2.60150000E+04
  9.88342557E-03  3.14697034E-03 -4.46086532E-03  5.21514743E-03  0.00000000E+00  5.52825794E-01  1.20008460E+00  2.60160000E+04
 -8.53185607E-03  6.91156635E-04 -8.06423578E-03 -3.62709688E-03  0.00000000E+00  5.61130136E-01  1.20813895E+00  2.60170000E+04
  1.94276637E-02  7.11002066E-03  1.74795818E-02  4.28226079E-03  0.00000000E+00  5.41634636E-01  1.18966462E+00  2.60180000E+04
 -1.24826958E-02  8.98577172E-03  1.49623640E-02 -8.23896035E-03  0.00000000E+00  5.55416485E-01  1.20267047E+00  2.60190000E+04
 -1.35491253E-03  8.30588136E-03 -1.24795728E-02  6.97826408E-03  0.00000000E+00  5.38180290E-01  1.18657754E+00  2.60200000E+04
 -4.76605470E-03 -7.81148030E-03 -1.97270921E-02 -8.81528696E-03  0.00000000E+00  5.36587721E-01  1.18516785E+00  2.60210000E+04
 -1.19754248E-02  8.05062873E-03  1.75906550E-02 -1.29627447E-03  0.00000000E+00  5.63711332E-01  1.21075398E+00  2.60220000E+04
  3.31827929E-03 -9.10119382E-03 -1.91537127E-02 -9.92028824E-03  0.00000000E+00  5.49661383E-01  1.19720467E+00  2.60230000E+04
 -1.80531030E-03 -8.59418440E-03 -1.45328000E-02 -9.76081462E-03  0.00000000E+00  5.34275419E-01  1.18313734E+00  2.60240000E+04
 -1.01030699E-02  1.70176703E-03 -1.05944987E-02 -2.76319811E-03  0.00000000E+00  5.39687980E-01  1.18784756E+00  2.60250000E+04
  1.30992752E-03 -5.78558576E-04 -3.31192690E-03  1.84468930E-03  0.00000000E+00  5.57479749E-01  1.20454602E+00  2.60260000E+04
  3.77179249E-03  1.01779698E-02 -7.09906163E-04  8.79873724E-04  0.00000000E+00  5.56968110E-01  1.20413590E+00  2.60270000E+04
 -1.38824429E-02 -1.09778966E-02 -1.51057612E-02 -4.96979367E-04  0.00000000E+00  5.57504338E-01  1.20467226E+00  2.60280000E+04
 -1.33260072E-02  1.00654019E-02 -1.10229889E-03 -6.13964689E-03  0.00000000E+00  5.41864044E-01  1.18993299E+00  2.60290000E+04
  1.17975039E-02 -9.28930863E-03 -2.42490392E-03  9.39528584E-03  0.00000000E+00  5.31742018E-01  1.18091176E+00  2.60300000E+04
 -1.19999569E-02 -7.94654306E-04 -6.78393206E-03  9.96633745E-03  0.00000000E+00  5.53708432E-01  1.20098395E+00  2.60310000E+04
  1.50732939E-02  1.35675353E-03 -1.72540116E-03  3.12531966E-04  0.00000000E+00  5.63692737E-01  1.21067810E+00  2.60320000E+04
 -2.41657533E-03  4.71272546E-03 -1.73629344E-02 -5.61110070E-03  0.00000000E+00  5.48117448E-01  1.19564411E+00  2.60330000E+04
 -1.26008825E-02  3.62962692E-03 -1.71874947E-02 -1.00128928E-02  0.00000000E+00  5.46062371E-01  1.19377781E+00  2.60340000E+04
 -3.72892530E-03 -4.69674426E-03 -1.41459424E-03 -7.08314966E-03  0.00000000E+00  5.64823341E-01  1.21187431E+00  2.60350000E+04
  1.77308142E-02  1.45902091E-03  1.26432166E-02 -1.06857805E-02  0.00000000E+00  5.47929910E-01  1.19552198E+00  2.60360000E+04
 -1.74732014E-02  7.62603345E-03  7.80926792E-04  5.81389031E-03  0.00000000E+00  5.63894770E-01  1.21096020E+00  2.60370000E+04
 -1.12465082E-02  9.52455597E-03 -8.77483623E-03  1.93499454E-03  0.00000000E+00  5.49288326E-01  1.19677869E+00  2.60380000E+04
  2.09726681E-03 -7.92046316E-03  1.09051455E-02  5.71141832E-03  0.00000000E+00  5.28072027E-01  1.17765734E+00  2.60390000E+04
  1.69195850E-03 -4.57923110E-03  6.31490333E-03 -2.24390424E-03  0.00000000E+00  5.54133456E-01  1.20132787E+00  2.60400000E+04
  1.84979752E-02  6.60626385E-03 -1.38323762E-03  9.18982584E-03  0.00000000E+00  5.47428476E-01  1.19506305E+00  2.60410000E+04
  1.45181514E-02 -3.96734459E-03  1.44257185E-02  3.08707866E-03  0.00000000E+00  5.31315343E-01  1.18041565E+00  2.60420000E+04
 -1.09312727E-02 -8.52639223E-03 -1.64268392E-02 -2.85487068E-04  0.00000000E+00  5.65833829E-01  1.21289281E+00  2.60430000E+04
 -2.52993166E-03  9.00253355E-03  1.43086156E-02  5.67470695E-03  0.00000000E+00  5.38861713E-01  1.18718737E+00  2.60440000E+04
 -1.93447538E-02  5.03197324E-03 -6.16193019E-03  7.86202691E-05  0.00000000E+00  5.36149449E-01  1.18468242E+00  2.60450000E+04
 -1.14090751E-02 -5.47280516E-03 -1.88110563E-02 -1.89050682E-03  0.00000000E+00  5.41220088E-01  1.18925714E+00  2.60460000E+04
 -3.29529527E-03 -3.88676714E-03  8.87901267E-03  3.73795039E-03  0.00000000E+00  5.42308863E-01  1.19024678E+00  2.60470000E+04
  2.26841194E-03  2.24108417E-03  1.78365587E-02 -3.19032951E-03  0.00000000E+00  5.29057581E-01  1.17844348E+00  2.60480000E+04
  1.08128841E-02 -4.23508980E-03 -4.61881357E-04 -2.35133986E-03  0.00000000E+00  5.33167860E-01  1.18203923E+00  2.60490000E+04
  4.13582846E-03 -9.29233740E-04 -4.94782476E-03 -2.28648397E-03  0.00000000E+00  5.47304431E-01  1.19484311E+00  2.60500000E+04
  7.63959132E-03 -3.26635321E-03  8.83335128E-03  7.48686156E-03  0.00000000E+00  5.36001909E-01  1.18458534E+00  2.60510000E+04
  4.46319485E-04  6.22376247E-03  7.23028946E-03  1.01519630E-02  0.00000000E+00  5.60462355E-01  1.20759195E+00  2.60520000E+04
 -7.15306850E-03 -4.46512097E-03 -1.94092313E-02 -6.71523725E-03  0.00000000E+00  5.27689473E-01  1.17730291E+00  2.60530000E+04
 -2.82827406E-03 -3.81629230E-03 -1.23369684E-02  2.54675525E-03  0.00000000E+00  5.54949183E-01  1.20210860E+00  2.60540000E+04
 -1.69952813E-03 -5.02118702E-03 -1.51224418E-02 -4.90027913E-03  0.00000000E+00  5.35985882E-01  1.18455652E+00  2.60550000E+04
  1.54348377E-02 -8.04922104E-03  1.18329627E-02 -3.25344968E-03  0.00000000E+00  5.55355666E-01  1.20254802E+00  2.60560000E+04
  1.13887693E-03 -3.26806439E-03 -7.98644414E-03  2.57783665E-03  0.00000000E+00  5.58441223E-01  1.20549661E+00  2.60570000E+04
 -1.21214106E-02  6.53997104E-03 -1.79925245E-02  7.34913959E-04  0.00000000E+00  5.50291516E-01  1.19768129E+00  2.60580000E+04
  1.16430777E-02 -4.38174702E-03  1.60393891E-02  1.41029444E-03  0.00000000E+00  5.39419603E-01  1.18761386E+00  2.60590000E+04
 -2.82497592E-03  8.50906508E-04  1.51822003E-02  2.59176990E-03  0.00000000E+00  5.40007371E-01  1.18813406E+00  2.60600000E+04
  1.29889636E-02 -4.08897607E-03  5.01648530E-03  7.76522880E-05  0.00000000E+00  5.36937058E-01  1.18537851E+00  2.60610000E+04
 -8.48645406E-05 -1.05937123E-02 -2.06332786E-03  4.83325641E-03  0.00000000E+00  5.44057483E-01  1.19194179E+00  2.60620000E+04
 -6.77462442E-03 -1.01690358E-02  6.00573498E-03 -7.75770012E-03  0.00000000E+00  5.45668586E-01  1.19345492E+00  2.60630000E+04
 -1.66841848E-02  8.32338932E-04 -1.77507445E-02 -6.71439282E-03  0.00000000E+00  5.48825717E-01  1.19630187E+00  2.60640000E+04
  6.52686035E-03  2.90685767E-03  1.79302291E-02  1.06176355E-02  0.00000000E+00  5.61282231E-01  1.20838437E+00  2.60650000E+04
 -5.83130159E-03  4.95948285E-03  1.08695428E-02 -4.10008364E-05  0.00000000E+00  5.28229702E-01  1.17773557E+00  2.60660000E+04
 -1.80372644E-02 -1.06485467E-02  8.47156751E-03 -1.01020994E-02  0.00000000E+00  5.47086722E-01  1.19481845E+00  2.60670000E+04
 -1.67137538E-02 -1.01961503E-02 -1.79517064E-02  6.39449677E-03  0.00000000E+00  5.63467932E-01  1.21058009E+00  2.60680000E+04
 -1.79088793E-02 -8.65265851E-03 -1.27647391E-02  5.73336522E-03  0.00000000E+00  5.41258683E-01  1.18935471E+00  2.60690000E+04
  6.60658538E-03  2.76632523E-03 -1.13592539E-03  8.75060522E-03  0.00000000E+00  5.40691923E-01  1.18881945E+00  2.60700000E+04
  1.30554355E-03 -2.60239485E-03 -1.61265678E-02  3.46698010E-03  0.00000000E+00  5.63913369E-01  1.21091386E+00  2.60710000E+04
  8.59362294E-03  3.14956349E-03  6.09423949E-03 -5.75356823E-03  0.00000000E+00  5.38970555E-01  1.18722677E+00  2.60720000E+04
  1.09976194E-02  2.84926125E-04  7.01546662E-03 -9.71778938E-03  0.00000000E+00  5.51754673E-01  1.19911295E+00  2.60730000E+04
  1.51741058E-02  1.75549386E-03  8.65661600E-03  5.84033871E-03  0.00000000E+00  5.65972043E-01  1.21300063E+00  2.60740000E+04
  2.46260351E-03 -1.11480485E-02  7.34835689E-03  6.13175809E-03  0.00000000E+00  5.64884063E-01  1.21201516E+00  2.60750000E+04
 -4.93579159E-03  7.41647709E-03 -1.38143216E-02 -9.07888431E-03  0.00000000E+00  5.63394892E-01  1.21050050E+00  2.60760000E+04
  4.01119961E-03 -7.17357429E-03 -1.58782185E-02  8.12036190E-03  0.00000000E+00  5.60969447E-01  1.20807147E+00  2.60770000E+04
 -1.66440742E-02 -9.97293763E-03 -1.01622441E-02  2.87496815E-03  0.00000000E+00  5.42432958E-01  1.19042662E+00  2.60780000E+04
 -9.67067254E-03 -8.38590378E-03  8.25291712E-03  1.14778307E-03  0.00000000E+00  5.52969481E-01  1.20025179E+00  2.60790000E+04
 -1.32139580E-02  9.38446520E-03 -1.35090566E-02  1.76343013E-03  0.00000000E+00  5.48988995E-01  1.19649422E+00  2.60800000E+04
 -1.96561945E-02 -2.12652841E-03  9.72566640E-03  3.14556696E-03  0.00000000E+00  5.31509826E-01  1.18057675E+00  2.60810000E+04
  5.36981853E-03 -8.81331178E-03  1.93222945E-02  8.71253442E-03  0.00000000E+00  5.64244386E-01  1.21136532E+00  2.60820000E+04
 -1.30226318E-02 -1.73378707E-03 -1.44351506E-02  7.37741597E-03  0.00000000E+00  5.38348967E-01  1.18667891E+00  2.60830000E+04
  9.67235801E-03  5.33794010E-03 -1.48020109E-03  1.22917035E-03  0.00000000E+00  5.33811793E-01  1.18261242E+00  2.60840000E+04
 -2.93425205E-04 -6.34601523E-03  1.46362447E-02 -5.87793087E-03  0.00000000E+00  5.68044162E-01  1.21513679E+00  2.60850000E+04
 -3.18263946E-03 -3.05347487E-03 -6.97888544E-03  1.03654821E-02  0.00000000E+00  5.65218718E-01  1.21231178E+00  2.60860000E+04
  1.49604555E-02 -2.35654575E-03 -1.72520266E-03 -7.12464459E-03  0.00000000E+00  5.46838592E-01  1.19445141E+00  2.60870000E+04
 -2.58774355E-03 -2.98558750E-03 -8.14536021E-03 -5.50484479E-03  0.00000000E+00  5.58756594E-01  1.20582453E+00  2.60880000E+04
 -1.18345698E-02  7.11231658E-03 -5.58321796E-03 -5.88141119E-03  0.00000000E+00  5.33193834E-01  1.18211307E+00  2.60890000E+04
  1.85904187E-02 -5.91631031E-03 -6.81959657E-03 -3.56263986E-03  0.00000000E+00  5.27141816E-01  1.17681773E+00  2.60900000E+04
  4.74322150E-04  9.16611590E-03 -9.96004413E-03 -9.15145501E-04  0.00000000E+00  5.46359285E-01  1.19402949E+00  2.60910000E+04
  5.29035181E-03  7.31559585E-03 -7.24312509E-03  7.64228943E-03  0.00000000E+00  5.61584210E-01  1.20867546E+00  2.60920000E+04
  8.31081918E-03  4.22705985E-03 -1.11294047E-04  3.35277968E-03  0.00000000E+00  5.54728742E-01  1.20190318E+00  2.60930000E+04
 -1.65280562E-02  5.34788515E-03  1.66035150E-02  3.94894543E-03  0.00000000E+00  5.49799292E-01  1.19721718E+00  2.60940000E+04
  1.02888927E-02  3.74819897E-03 -1.31295212E-02 -1.00811805E-03  0.00000000E+00  5.63417811E-01  1.21041489E+00  2.60950000E+04
 -8.01638640E-03 -6.48625051E-03 -1.50818801E-02  1.25979417E-03  0.00000000E+00  5.42257018E-01  1.19021167E+00  2.60960000E+04
 -1.98981438E-05 -1.25823946E-03  1.51424740E-02 -1.58980507E-03  0.00000000E+00  5.60239084E-01  1.20725055E+00  2.60970000E+04
  9.70940038E-03  6.37462660E-03  1.14324440E-02 -6.88775257E-03  0.00000000E+00  5.65784325E-01  1.21285648E+00  2.60980000E+04
 -3.55124030E-03  4.43067168E-03 -9.19743279E-03  8.14819302E-03  0.00000000E+00  5.28013781E-01  1.17759949E+00  2.60990000E+04
 -4.45632036E-03 -1.35459769E-03  8.60346301E-03 -4.79036187E-03  0.00000000E+00  5.44391525E-01  1.19215588E+00  2.61000000E+04
  4.04888576E-04 -6.68581969E-03  1.72774092E-02 -9.43047661E-03  0.00000000E+00  5.47110660E-01  1.19477102E+00  2.61010000E+04
